,Accion,Cotizacion,Tipo_opcion,Target,Vencimiento,Opcion_cotizacion,volatilidad
1123,CTIO,202.0,Call,160.00,21/01/2022,0.0,
1124,CTIO,202.0,Call,170.00,21/01/2022,0.0,
1125,CTIO,202.0,Call,120.00,18/02/2022,0.0,
1126,CTIO,202.0,Call,130.00,18/02/2022,0.0,
1127,CTIO,202.0,Call,140.00,18/02/2022,0.0,
1128,CTIO,202.0,Call,150.00,18/02/2022,0.0,
1129,CTIO,202.0,Call,160.00,18/02/2022,0.0,
1130,CTIO,202.0,Call,170.00,18/02/2022,0.0,
1131,CTIO,202.0,Call,120.00,15/04/2022,0.0,
1132,CTIO,202.0,Call,130.00,15/04/2022,0.0,
1133,CTIO,202.0,Call,140.00,15/04/2022,0.0,
1134,CTIO,202.0,Call,150.00,15/04/2022,0.0,
1135,CTIO,202.0,Call,160.00,15/04/2022,0.0,
1136,CTIO,202.0,Call,170.00,15/04/2022,0.0,
1137,CVH,561.5,Call,400.00,17/12/2021,0.0,0.4664
1138,CVH,561.5,Call,420.00,17/12/2021,0.0,0.4664
1139,CVH,561.5,Call,440.00,17/12/2021,0.0,0.4664
1140,CVH,561.5,Call,460.00,17/12/2021,0.0,0.4664
1141,CVH,561.5,Call,480.00,17/12/2021,0.0,0.4664
1142,CVH,561.5,Call,500.00,17/12/2021,0.0,0.4664
1143,CVH,561.5,Call,520.00,17/12/2021,0.0,0.4664
1144,CVH,561.5,Call,540.00,17/12/2021,0.0,0.4664
1145,CVH,561.5,Call,560.00,17/12/2021,0.0,0.4664
1146,CVH,561.5,Call,580.00,17/12/2021,0.0,0.4664
1147,CVH,561.5,Call,480.00,21/01/2022,0.0,0.4664
1148,CVH,561.5,Call,500.00,21/01/2022,0.0,0.4664
1149,CVH,561.5,Call,520.00,21/01/2022,0.0,0.4664
1150,CVH,561.5,Call,540.00,21/01/2022,0.0,0.4664
1151,CVH,561.5,Call,560.00,21/01/2022,0.0,0.4664
1152,CVH,561.5,Call,580.00,21/01/2022,0.0,0.4664
1153,CVH,561.5,Call,400.00,18/02/2022,0.0,0.4664
1154,CVH,561.5,Call,420.00,18/02/2022,0.0,0.4664
1155,CVH,561.5,Call,440.00,18/02/2022,0.0,0.4664
1156,CVH,561.5,Call,460.00,18/02/2022,0.0,0.4664
1157,CVH,561.5,Call,480.00,18/02/2022,0.0,0.4664
1158,CVH,561.5,Call,500.00,18/02/2022,0.0,0.4664
1159,CVH,561.5,Call,520.00,18/02/2022,0.0,0.4664
1160,CVH,561.5,Call,540.00,18/02/2022,0.0,0.4664
1161,CVH,561.5,Call,560.00,18/02/2022,0.0,0.4664
1162,CVH,561.5,Call,580.00,18/02/2022,0.0,0.4664
1163,CVH,561.5,Call,400.00,15/04/2022,0.0,0.4664
1164,CVH,561.5,Call,420.00,15/04/2022,0.0,0.4664
1165,CVH,561.5,Call,440.00,15/04/2022,0.0,0.4664
1166,CVH,561.5,Call,460.00,15/04/2022,0.0,0.4664
1167,CVH,561.5,Call,480.00,15/04/2022,0.0,0.4664
1168,CVH,561.5,Call,500.00,15/04/2022,0.0,0.4664
1169,CVH,561.5,Call,520.00,15/04/2022,0.0,0.4664
1170,CVH,561.5,Call,540.00,15/04/2022,0.0,0.4664
1171,CVH,561.5,Call,560.00,15/04/2022,0.0,0.4664
1172,CVH,561.5,Call,580.00,15/04/2022,0.0,0.4664
1173,DGCU2,39.0,Call,30.00,17/12/2021,0.0,
1174,DGCU2,39.0,Call,32.00,17/12/2021,0.0,
1175,DGCU2,39.0,Call,34.00,17/12/2021,0.0,
1176,DGCU2,39.0,Call,36.00,17/12/2021,0.0,
1177,DGCU2,39.0,Call,38.00,17/12/2021,0.0,
1178,DGCU2,39.0,Call,40.00,17/12/2021,0.0,
1179,DGCU2,39.0,Call,42.00,17/12/2021,5.0,
1180,DGCU2,39.0,Call,30.00,18/02/2022,0.0,
1181,DGCU2,39.0,Call,32.00,18/02/2022,0.0,
1182,DGCU2,39.0,Call,34.00,18/02/2022,0.0,
1183,DGCU2,39.0,Call,36.00,18/02/2022,0.0,
1184,DGCU2,39.0,Call,38.00,18/02/2022,0.0,
1185,DGCU2,39.0,Call,40.00,18/02/2022,0.0,
1186,DGCU2,39.0,Call,42.00,18/02/2022,0.0,
1187,EDN,59.2,Put,54.00,17/12/2021,0.0,0.4436
1188,EDN,59.2,Call,54.00,17/12/2021,0.0,0.4436
1189,EDN,59.2,Put,57.00,17/12/2021,0.0,0.4436
1190,EDN,59.2,Call,57.00,17/12/2021,0.0,0.4436
1191,EDN,59.2,Put,60.00,17/12/2021,0.0,0.4436
1192,EDN,59.2,Call,60.00,17/12/2021,0.0,0.4436
1193,EDN,59.2,Call,63.00,17/12/2021,0.0,0.4436
1194,EDN,59.2,Put,63.00,17/12/2021,0.0,0.4436
1195,EDN,59.2,Put,66.00,17/12/2021,0.0,0.4436
1196,EDN,59.2,Call,66.00,17/12/2021,3.0,0.4436
1197,EDN,59.2,Call,69.00,17/12/2021,0.0,0.4436
1198,EDN,59.2,Put,69.00,17/12/2021,0.0,0.4436
1199,EDN,59.2,Put,72.00,17/12/2021,0.0,0.4436
1200,EDN,59.2,Call,72.00,17/12/2021,0.0,0.4436
1201,EDN,59.2,Call,75.00,17/12/2021,0.0,0.4436
1202,EDN,59.2,Put,75.00,17/12/2021,0.0,0.4436
1203,EDN,59.2,Call,77.00,17/12/2021,0.0,0.4436
1204,EDN,59.2,Put,77.00,17/12/2021,0.0,0.4436
1205,EDN,59.2,Call,54.00,21/01/2022,0.0,0.4436
1206,EDN,59.2,Put,54.00,21/01/2022,0.0,0.4436
1207,EDN,59.2,Call,57.00,21/01/2022,0.0,0.4436
1208,EDN,59.2,Put,57.00,21/01/2022,0.0,0.4436
1209,EDN,59.2,Call,60.00,21/01/2022,0.0,0.4436
1210,EDN,59.2,Put,60.00,21/01/2022,0.0,0.4436
1211,EDN,59.2,Call,63.00,21/01/2022,0.0,0.4436
1212,EDN,59.2,Put,63.00,21/01/2022,0.0,0.4436
1213,EDN,59.2,Put,66.00,21/01/2022,0.0,0.4436
1214,EDN,59.2,Call,66.00,21/01/2022,0.0,0.4436
1215,EDN,59.2,Call,69.00,21/01/2022,0.0,0.4436
1216,EDN,59.2,Put,69.00,21/01/2022,0.0,0.4436
1217,EDN,59.2,Put,72.00,21/01/2022,0.0,0.4436
1218,EDN,59.2,Call,72.00,21/01/2022,0.0,0.4436
1219,EDN,59.2,Call,75.00,21/01/2022,0.0,0.4436
1220,EDN,59.2,Put,75.00,21/01/2022,0.0,0.4436
1221,EDN,59.2,Call,77.00,21/01/2022,0.0,0.4436
1222,EDN,59.2,Put,77.00,21/01/2022,0.0,0.4436
1223,EDN,59.2,Call,42.00,18/02/2022,0.0,0.4436
1224,EDN,59.2,Put,54.00,18/02/2022,0.0,0.4436
1225,EDN,59.2,Call,54.00,18/02/2022,0.0,0.4436
1226,EDN,59.2,Put,57.00,18/02/2022,0.0,0.4436
1227,EDN,59.2,Call,57.00,18/02/2022,0.0,0.4436
1228,EDN,59.2,Call,60.00,18/02/2022,0.0,0.4436
1229,EDN,59.2,Put,60.00,18/02/2022,0.0,0.4436
1230,EDN,59.2,Put,63.00,18/02/2022,0.0,0.4436
1231,EDN,59.2,Call,63.00,18/02/2022,0.0,0.4436
1232,EDN,59.2,Put,66.00,18/02/2022,0.0,0.4436
1233,EDN,59.2,Call,66.00,18/02/2022,0.0,0.4436
1234,EDN,59.2,Put,69.00,18/02/2022,0.0,0.4436
1235,EDN,59.2,Call,69.00,18/02/2022,0.0,0.4436
1236,EDN,59.2,Call,72.00,18/02/2022,0.0,0.4436
1237,EDN,59.2,Put,72.00,18/02/2022,0.0,0.4436
1238,EDN,59.2,Call,75.00,18/02/2022,0.0,0.4436
1239,EDN,59.2,Put,75.00,18/02/2022,0.0,0.4436
1240,EDN,59.2,Call,77.00,18/02/2022,0.0,0.4436
1241,EDN,59.2,Put,77.00,18/02/2022,0.0,0.4436
1242,EDN,59.2,Put,54.00,15/04/2022,0.0,0.4436
1243,EDN,59.2,Call,54.00,15/04/2022,0.0,0.4436
1244,EDN,59.2,Put,57.00,15/04/2022,0.0,0.4436
1245,EDN,59.2,Call,57.00,15/04/2022,0.0,0.4436
1246,EDN,59.2,Put,60.00,15/04/2022,0.0,0.4436
1247,EDN,59.2,Call,60.00,15/04/2022,0.0,0.4436
1248,EDN,59.2,Put,63.00,15/04/2022,0.0,0.4436
1249,EDN,59.2,Call,63.00,15/04/2022,0.0,0.4436
1250,EDN,59.2,Put,66.00,15/04/2022,0.0,0.4436
1251,EDN,59.2,Call,66.00,15/04/2022,0.0,0.4436
1252,EDN,59.2,Put,69.00,15/04/2022,0.0,0.4436
1253,EDN,59.2,Call,69.00,15/04/2022,0.0,0.4436
1254,EDN,59.2,Put,72.00,15/04/2022,0.0,0.4436
1255,EDN,59.2,Call,72.00,15/04/2022,0.0,0.4436
1256,EDN,59.2,Put,75.00,15/04/2022,0.0,0.4436
1257,EDN,59.2,Call,75.00,15/04/2022,0.0,0.4436
1258,EDN,59.2,Put,77.00,15/04/2022,0.0,0.4436
1259,EDN,59.2,Call,77.00,15/04/2022,0.0,0.4436
1260,BBAR,224.45,Put,140.00,17/12/2021,0.0,0.5133
1261,BBAR,224.45,Put,160.00,17/12/2021,0.0,0.5133
1262,BBAR,224.45,Put,240.00,17/12/2021,0.0,0.5133
1263,BBAR,224.45,Call,240.00,17/12/2021,0.0,0.5133
1264,BBAR,224.45,Call,250.00,17/12/2021,0.0,0.5133
1265,BBAR,224.45,Put,250.00,17/12/2021,0.0,0.5133
1266,BBAR,224.45,Call,260.00,17/12/2021,0.0,0.5133
1267,BBAR,224.45,Put,260.00,17/12/2021,0.0,0.5133
1268,BBAR,224.45,Put,270.00,17/12/2021,0.0,0.5133
1269,BBAR,224.45,Call,270.00,17/12/2021,0.0,0.5133
1270,BBAR,224.45,Put,280.00,17/12/2021,0.0,0.5133
1271,BBAR,224.45,Call,280.00,17/12/2021,0.0,0.5133
1272,BBAR,224.45,Call,290.00,17/12/2021,0.0,0.5133
1273,BBAR,224.45,Put,290.00,17/12/2021,0.0,0.5133
1274,BBAR,224.45,Put,300.00,17/12/2021,0.0,0.5133
1275,BBAR,224.45,Call,300.00,17/12/2021,0.0,0.5133
1276,BBAR,224.45,Put,310.00,17/12/2021,0.0,0.5133
1277,BBAR,224.45,Call,310.00,17/12/2021,0.0,0.5133
1278,BBAR,224.45,Call,320.00,17/12/2021,0.0,0.5133
1279,BBAR,224.45,Put,320.00,17/12/2021,0.0,0.5133
1280,BBAR,224.45,Call,330.00,17/12/2021,0.0,0.5133
1281,BBAR,224.45,Put,330.00,17/12/2021,0.0,0.5133
1282,BBAR,224.45,Put,240.00,21/01/2022,0.0,0.5133
1283,BBAR,224.45,Call,240.00,21/01/2022,0.0,0.5133
1284,BBAR,224.45,Put,250.00,21/01/2022,0.0,0.5133
1285,BBAR,224.45,Call,250.00,21/01/2022,0.0,0.5133
1286,BBAR,224.45,Put,260.00,21/01/2022,0.0,0.5133
1287,BBAR,224.45,Call,260.00,21/01/2022,0.0,0.5133
1288,BBAR,224.45,Call,270.00,21/01/2022,0.0,0.5133
1289,BBAR,224.45,Put,270.00,21/01/2022,0.0,0.5133
1290,BBAR,224.45,Call,280.00,21/01/2022,0.0,0.5133
1291,BBAR,224.45,Put,280.00,21/01/2022,0.0,0.5133
1292,BBAR,224.45,Put,290.00,21/01/2022,0.0,0.5133
1293,BBAR,224.45,Call,290.00,21/01/2022,0.0,0.5133
1294,BBAR,224.45,Call,300.00,21/01/2022,0.0,0.5133
1295,BBAR,224.45,Put,300.00,21/01/2022,0.0,0.5133
1296,BBAR,224.45,Call,310.00,21/01/2022,0.0,0.5133
1297,BBAR,224.45,Put,310.00,21/01/2022,0.0,0.5133
1298,BBAR,224.45,Call,320.00,21/01/2022,0.0,0.5133
1299,BBAR,224.45,Put,320.00,21/01/2022,0.0,0.5133
1300,BBAR,224.45,Call,330.00,21/01/2022,0.0,0.5133
1301,BBAR,224.45,Put,330.00,21/01/2022,0.0,0.5133
1302,BBAR,224.45,Put,240.00,18/02/2022,9.8,0.5133
1303,BBAR,224.45,Call,240.00,18/02/2022,0.0,0.5133
1304,BBAR,224.45,Call,250.00,18/02/2022,0.0,0.5133
1305,BBAR,224.45,Put,250.00,18/02/2022,0.0,0.5133
1306,BBAR,224.45,Call,260.00,18/02/2022,0.0,0.5133
1307,BBAR,224.45,Put,260.00,18/02/2022,0.0,0.5133
1308,BBAR,224.45,Call,270.00,18/02/2022,0.0,0.5133
1309,BBAR,224.45,Put,270.00,18/02/2022,0.0,0.5133
1310,BBAR,224.45,Call,280.00,18/02/2022,0.0,0.5133
1311,BBAR,224.45,Put,280.00,18/02/2022,0.0,0.5133
1312,BBAR,224.45,Put,290.00,18/02/2022,0.0,0.5133
1313,BBAR,224.45,Call,290.00,18/02/2022,0.0,0.5133
1314,BBAR,224.45,Call,300.00,18/02/2022,0.0,0.5133
1315,BBAR,224.45,Put,300.00,18/02/2022,0.0,0.5133
1316,BBAR,224.45,Call,310.00,18/02/2022,0.0,0.5133
1317,BBAR,224.45,Put,310.00,18/02/2022,0.0,0.5133
1318,BBAR,224.45,Put,320.00,18/02/2022,0.0,0.5133
1319,BBAR,224.45,Call,320.00,18/02/2022,0.0,0.5133
1320,BBAR,224.45,Call,330.00,18/02/2022,0.0,0.5133
1321,BBAR,224.45,Put,330.00,18/02/2022,0.0,0.5133
1322,BBAR,224.45,Put,240.00,15/04/2022,0.0,0.5133
1323,BBAR,224.45,Call,240.00,15/04/2022,0.0,0.5133
1324,BBAR,224.45,Call,250.00,15/04/2022,0.0,0.5133
1325,BBAR,224.45,Put,250.00,15/04/2022,0.0,0.5133
1326,BBAR,224.45,Call,260.00,15/04/2022,0.0,0.5133
1327,BBAR,224.45,Put,260.00,15/04/2022,0.0,0.5133
1328,BBAR,224.45,Put,270.00,15/04/2022,0.0,0.5133
1329,BBAR,224.45,Call,270.00,15/04/2022,0.0,0.5133
1330,BBAR,224.45,Put,280.00,15/04/2022,0.0,0.5133
1331,BBAR,224.45,Call,280.00,15/04/2022,0.0,0.5133
1332,BBAR,224.45,Call,290.00,15/04/2022,0.0,0.5133
1333,BBAR,224.45,Put,290.00,15/04/2022,0.0,0.5133
1334,BBAR,224.45,Put,300.00,15/04/2022,0.0,0.5133
1335,BBAR,224.45,Call,300.00,15/04/2022,0.0,0.5133
1336,BBAR,224.45,Call,310.00,15/04/2022,0.0,0.5133
1337,BBAR,224.45,Put,310.00,15/04/2022,0.0,0.5133
1338,BBAR,224.45,Call,320.00,15/04/2022,0.0,0.5133
1339,BBAR,224.45,Put,320.00,15/04/2022,0.0,0.5133
1340,BBAR,224.45,Call,330.00,15/04/2022,0.0,0.5133
1341,BBAR,224.45,Put,330.00,15/04/2022,0.0,0.5133
1342,GGAL,203.8,Call,84.00,17/12/2021,132.811,0.49119999999999997
1343,GGAL,203.8,Put,84.00,17/12/2021,0.031,0.49119999999999997
1344,GGAL,203.8,Call,87.00,17/12/2021,137.73,0.49119999999999997
1345,GGAL,203.8,Put,87.00,17/12/2021,0.0,0.49119999999999997
1346,GGAL,203.8,Call,90.00,17/12/2021,134.906,0.49119999999999997
1347,GGAL,203.8,Put,90.00,17/12/2021,0.119,0.49119999999999997
1348,GGAL,203.8,Put,93.00,17/12/2021,0.025,0.49119999999999997
1349,GGAL,203.8,Call,93.00,17/12/2021,132.088,0.49119999999999997
1350,GGAL,203.8,Call,96.00,17/12/2021,129.42,0.49119999999999997
1351,GGAL,203.8,Put,96.00,17/12/2021,0.0,0.49119999999999997
1352,GGAL,203.8,Call,99.00,17/12/2021,128.57,0.49119999999999997
1353,GGAL,203.8,Put,99.00,17/12/2021,0.0,0.49119999999999997
1354,GGAL,203.8,Put,102.00,17/12/2021,0.031,0.49119999999999997
1355,GGAL,203.8,Call,102.00,17/12/2021,110.0,0.49119999999999997
1356,GGAL,203.8,Call,105.00,17/12/2021,0.0,0.49119999999999997
1357,GGAL,203.8,Put,105.00,17/12/2021,0.0,0.49119999999999997
1358,GGAL,203.8,Put,108.00,17/12/2021,0.0,0.49119999999999997
1359,GGAL,203.8,Call,108.00,17/12/2021,0.0,0.49119999999999997
1360,GGAL,203.8,Call,111.00,17/12/2021,102.829,0.49119999999999997
1361,GGAL,203.8,Put,111.00,17/12/2021,0.087,0.49119999999999997
1362,GGAL,203.8,Put,114.00,17/12/2021,0.0,0.49119999999999997
1363,GGAL,203.8,Call,114.00,17/12/2021,0.0,0.49119999999999997
1364,GGAL,203.8,Call,117.00,17/12/2021,0.0,0.49119999999999997
1365,GGAL,203.8,Put,117.00,17/12/2021,0.0,0.49119999999999997
1366,GGAL,203.8,Put,120.00,17/12/2021,0.0,0.49119999999999997
1367,GGAL,203.8,Call,120.00,17/12/2021,0.0,0.49119999999999997
1368,GGAL,203.8,Call,123.00,17/12/2021,0.0,0.49119999999999997
1369,GGAL,203.8,Put,123.00,17/12/2021,0.0,0.49119999999999997
1370,GGAL,203.8,Call,126.00,17/12/2021,0.0,0.49119999999999997
1371,GGAL,203.8,Put,126.00,17/12/2021,0.0,0.49119999999999997
1372,GGAL,203.8,Call,129.00,17/12/2021,89.0,0.49119999999999997
1373,GGAL,203.8,Put,129.00,17/12/2021,0.043,0.49119999999999997
1374,GGAL,203.8,Put,132.00,17/12/2021,0.045,0.49119999999999997
1375,GGAL,203.8,Call,132.00,17/12/2021,75.0,0.49119999999999997
1376,GGAL,203.8,Call,135.00,17/12/2021,84.948,0.49119999999999997
1377,GGAL,203.8,Put,135.00,17/12/2021,0.045,0.49119999999999997
1378,GGAL,203.8,Call,140.00,17/12/2021,66.281,0.49119999999999997
1379,GGAL,203.8,Put,140.00,17/12/2021,0.055,0.49119999999999997
1380,GGAL,203.8,Put,145.00,17/12/2021,0.104,0.49119999999999997
1381,GGAL,203.8,Call,145.00,17/12/2021,63.505,0.49119999999999997
1382,GGAL,203.8,Call,150.00,17/12/2021,105.0,0.49119999999999997
1383,GGAL,203.8,Put,150.00,17/12/2021,0.112,0.49119999999999997
1384,GGAL,203.8,Call,155.00,17/12/2021,70.0,0.49119999999999997
1385,GGAL,203.8,Put,155.00,17/12/2021,0.13,0.49119999999999997
1386,GGAL,203.8,Put,160.00,17/12/2021,0.295,0.49119999999999997
1387,GGAL,203.8,Call,160.00,17/12/2021,48.0,0.49119999999999997
1388,GGAL,203.8,Put,165.00,17/12/2021,0.59,0.49119999999999997
1389,GGAL,203.8,Call,165.00,17/12/2021,56.062,0.49119999999999997
1390,GGAL,203.8,Put,170.00,17/12/2021,0.735,0.49119999999999997
1391,GGAL,203.8,Call,170.00,17/12/2021,41.18,0.49119999999999997
1392,GGAL,203.8,Call,175.00,17/12/2021,44.0,0.49119999999999997
1393,GGAL,203.8,Put,175.00,17/12/2021,1.05,0.49119999999999997
1394,GGAL,203.8,Call,180.00,17/12/2021,28.6,0.49119999999999997
1395,GGAL,203.8,Put,180.00,17/12/2021,1.52,0.49119999999999997
1396,GGAL,203.8,Call,185.00,17/12/2021,22.9,0.49119999999999997
1397,GGAL,203.8,Put,185.00,17/12/2021,2.3,0.49119999999999997
1398,GGAL,203.8,Call,190.00,17/12/2021,21.05,0.49119999999999997
1399,GGAL,203.8,Put,190.00,17/12/2021,3.201,0.49119999999999997
1400,GGAL,203.8,Put,195.00,17/12/2021,4.5,0.49119999999999997
1401,GGAL,203.8,Call,195.00,17/12/2021,17.17,0.49119999999999997
1402,GGAL,203.8,Call,200.00,17/12/2021,13.999,0.49119999999999997
1403,GGAL,203.8,Put,200.00,17/12/2021,6.549,0.49119999999999997
1404,GGAL,203.8,Put,210.00,17/12/2021,11.2,0.49119999999999997
1405,GGAL,203.8,Call,210.00,17/12/2021,9.2,0.49119999999999997
1406,GGAL,203.8,Call,220.00,17/12/2021,5.84,0.49119999999999997
1407,GGAL,203.8,Put,220.00,17/12/2021,17.5,0.49119999999999997
1408,GGAL,203.8,Put,230.00,17/12/2021,26.3,0.49119999999999997
1409,GGAL,203.8,Call,230.00,17/12/2021,3.81,0.49119999999999997
1410,GGAL,203.8,Call,240.00,17/12/2021,2.5,0.49119999999999997
1411,GGAL,203.8,Put,240.00,17/12/2021,35.5,0.49119999999999997
1412,GGAL,203.8,Put,250.00,17/12/2021,45.5,0.49119999999999997
1413,GGAL,203.8,Call,250.00,17/12/2021,1.7,0.49119999999999997
1414,GGAL,203.8,Put,260.00,17/12/2021,55.0,0.49119999999999997
1415,GGAL,203.8,Call,260.00,17/12/2021,1.25,0.49119999999999997
1416,GGAL,203.8,Call,270.00,17/12/2021,0.939,0.49119999999999997
1417,GGAL,203.8,Put,270.00,17/12/2021,60.0,0.49119999999999997
1418,GGAL,203.8,Call,280.00,17/12/2021,0.622,0.49119999999999997
1419,GGAL,203.8,Put,280.00,17/12/2021,72.5,0.49119999999999997
1420,GGAL,203.8,Call,290.00,17/12/2021,0.455,0.49119999999999997
1421,GGAL,203.8,Put,290.00,17/12/2021,55.0,0.49119999999999997
1422,GGAL,203.8,Put,300.00,17/12/2021,51.0,0.49119999999999997
1423,GGAL,203.8,Call,300.00,17/12/2021,0.339,0.49119999999999997
1424,GGAL,203.8,Call,310.00,17/12/2021,0.19,0.49119999999999997
1425,GGAL,203.8,Put,310.00,17/12/2021,0.0,0.49119999999999997
1426,GGAL,203.8,Put,320.00,17/12/2021,0.0,0.49119999999999997
1427,GGAL,203.8,Call,320.00,17/12/2021,0.197,0.49119999999999997
1428,GGAL,203.8,Call,330.00,17/12/2021,0.141,0.49119999999999997
1429,GGAL,203.8,Put,330.00,17/12/2021,90.0,0.49119999999999997
1430,GGAL,203.8,Call,340.00,17/12/2021,0.113,0.49119999999999997
1431,GGAL,203.8,Put,340.00,17/12/2021,0.0,0.49119999999999997
1432,GGAL,203.8,Call,350.00,17/12/2021,0.096,0.49119999999999997
1433,GGAL,203.8,Put,350.00,17/12/2021,0.0,0.49119999999999997
1434,GGAL,203.8,Put,360.00,17/12/2021,0.0,0.49119999999999997
1435,GGAL,203.8,Call,360.00,17/12/2021,0.1,0.49119999999999997
1436,GGAL,203.8,Call,132.00,21/01/2022,0.0,0.49119999999999997
1437,GGAL,203.8,Put,132.00,21/01/2022,0.0,0.49119999999999997
1438,GGAL,203.8,Put,135.00,21/01/2022,0.0,0.49119999999999997
1439,GGAL,203.8,Call,135.00,21/01/2022,0.0,0.49119999999999997
1440,GGAL,203.8,Call,140.00,21/01/2022,0.0,0.49119999999999997
1441,GGAL,203.8,Put,140.00,21/01/2022,0.0,0.49119999999999997
1442,GGAL,203.8,Put,145.00,21/01/2022,0.0,0.49119999999999997
1443,GGAL,203.8,Call,145.00,21/01/2022,0.0,0.49119999999999997
1444,GGAL,203.8,Put,150.00,21/01/2022,0.0,0.49119999999999997
1445,GGAL,203.8,Call,150.00,21/01/2022,0.0,0.49119999999999997
1446,GGAL,203.8,Call,155.00,21/01/2022,0.0,0.49119999999999997
1447,GGAL,203.8,Put,155.00,21/01/2022,0.0,0.49119999999999997
1448,GGAL,203.8,Call,160.00,21/01/2022,0.0,0.49119999999999997
1449,GGAL,203.8,Put,160.00,21/01/2022,0.0,0.49119999999999997
1450,GGAL,203.8,Call,165.00,21/01/2022,0.0,0.49119999999999997
1451,GGAL,203.8,Put,165.00,21/01/2022,0.0,0.49119999999999997
1452,GGAL,203.8,Call,170.00,21/01/2022,0.0,0.49119999999999997
1453,GGAL,203.8,Put,170.00,21/01/2022,0.0,0.49119999999999997
1454,GGAL,203.8,Call,175.00,21/01/2022,0.0,0.49119999999999997
1455,GGAL,203.8,Put,175.00,21/01/2022,0.0,0.49119999999999997
1456,GGAL,203.8,Call,180.00,21/01/2022,0.0,0.49119999999999997
1457,GGAL,203.8,Put,180.00,21/01/2022,0.0,0.49119999999999997
1458,GGAL,203.8,Put,185.00,21/01/2022,0.0,0.49119999999999997
1459,GGAL,203.8,Call,185.00,21/01/2022,0.0,0.49119999999999997
1460,GGAL,203.8,Put,190.00,21/01/2022,0.0,0.49119999999999997
1461,GGAL,203.8,Call,190.00,21/01/2022,0.0,0.49119999999999997
1462,GGAL,203.8,Put,195.00,21/01/2022,0.0,0.49119999999999997
1463,GGAL,203.8,Call,195.00,21/01/2022,0.0,0.49119999999999997
1464,GGAL,203.8,Put,200.00,21/01/2022,0.0,0.49119999999999997
1465,GGAL,203.8,Call,200.00,21/01/2022,0.0,0.49119999999999997
1466,GGAL,203.8,Call,210.00,21/01/2022,0.0,0.49119999999999997
1467,GGAL,203.8,Put,210.00,21/01/2022,0.0,0.49119999999999997
1468,GGAL,203.8,Put,220.00,21/01/2022,0.0,0.49119999999999997
1469,GGAL,203.8,Call,220.00,21/01/2022,0.0,0.49119999999999997
1470,GGAL,203.8,Call,230.00,21/01/2022,0.0,0.49119999999999997
1471,GGAL,203.8,Put,230.00,21/01/2022,0.0,0.49119999999999997
1472,GGAL,203.8,Call,240.00,21/01/2022,0.0,0.49119999999999997
1473,GGAL,203.8,Put,240.00,21/01/2022,0.0,0.49119999999999997
1474,GGAL,203.8,Put,250.00,21/01/2022,0.0,0.49119999999999997
1475,GGAL,203.8,Call,250.00,21/01/2022,0.0,0.49119999999999997
1476,GGAL,203.8,Put,260.00,21/01/2022,0.0,0.49119999999999997
1477,GGAL,203.8,Call,260.00,21/01/2022,0.0,0.49119999999999997
1478,GGAL,203.8,Call,270.00,21/01/2022,0.0,0.49119999999999997
1479,GGAL,203.8,Put,270.00,21/01/2022,0.0,0.49119999999999997
1480,GGAL,203.8,Call,280.00,21/01/2022,0.0,0.49119999999999997
1481,GGAL,203.8,Put,280.00,21/01/2022,0.0,0.49119999999999997
1482,GGAL,203.8,Call,290.00,21/01/2022,0.0,0.49119999999999997
1483,GGAL,203.8,Put,290.00,21/01/2022,0.0,0.49119999999999997
1484,GGAL,203.8,Put,300.00,21/01/2022,0.0,0.49119999999999997
1485,GGAL,203.8,Call,300.00,21/01/2022,0.0,0.49119999999999997
1486,GGAL,203.8,Call,310.00,21/01/2022,0.0,0.49119999999999997
1487,GGAL,203.8,Put,310.00,21/01/2022,0.0,0.49119999999999997
1488,GGAL,203.8,Call,320.00,21/01/2022,0.0,0.49119999999999997
1489,GGAL,203.8,Put,320.00,21/01/2022,0.0,0.49119999999999997
1490,GGAL,203.8,Put,330.00,21/01/2022,0.0,0.49119999999999997
1491,GGAL,203.8,Call,330.00,21/01/2022,0.0,0.49119999999999997
1492,GGAL,203.8,Call,340.00,21/01/2022,0.0,0.49119999999999997
1493,GGAL,203.8,Put,340.00,21/01/2022,0.0,0.49119999999999997
1494,GGAL,203.8,Call,350.00,21/01/2022,0.0,0.49119999999999997
1495,GGAL,203.8,Put,350.00,21/01/2022,0.0,0.49119999999999997
1496,GGAL,203.8,Call,360.00,21/01/2022,0.0,0.49119999999999997
1497,GGAL,203.8,Put,360.00,21/01/2022,0.0,0.49119999999999997
1498,GGAL,203.8,Call,105.00,18/02/2022,0.0,0.49119999999999997
1499,GGAL,203.8,Call,123.00,18/02/2022,0.0,0.49119999999999997
1500,GGAL,203.8,Put,132.00,18/02/2022,0.0,0.49119999999999997
1501,GGAL,203.8,Call,132.00,18/02/2022,0.0,0.49119999999999997
1502,GGAL,203.8,Put,135.00,18/02/2022,0.15,0.49119999999999997
1503,GGAL,203.8,Call,135.00,18/02/2022,0.0,0.49119999999999997
1504,GGAL,203.8,Put,140.00,18/02/2022,0.0,0.49119999999999997
1505,GGAL,203.8,Call,140.00,18/02/2022,0.0,0.49119999999999997
1506,GGAL,203.8,Call,145.00,18/02/2022,0.0,0.49119999999999997
1507,GGAL,203.8,Put,145.00,18/02/2022,0.0,0.49119999999999997
